picid,title,author,date,lat,lon,scenicness,thumbnail
159838,"Footbridge Beechwood Ave, Coventry",E Gammie,2006-04-27,52.400652,-1.540799,2.03,http://s2.geograph.org.uk/photos/15/98/159838_59fad0f1_120x120.jpg
159840,"All Souls Church, Hearsall Common",E Gammie,2006-04-27,52.404508,-1.538407,3.09,http://s0.geograph.org.uk/photos/15/98/159840_78690e62_120x120.jpg
159849,"Standard Triumph monument, Herald Ave.",E Gammie,2006-04-25,52.40276,-1.551507,1.67,http://s1.geograph.org.uk/photos/15/98/159849_15938388_120x120.jpg
159853,"Traffic island artwork and Village Hotel, Coventry",E Gammie,2006-04-27,52.402744,-1.547245,1.47,http://s1.geograph.org.uk/photos/15/98/159853_4992f3e8_120x120.jpg
159855,Hearsall Common woodland,E Gammie,2006-04-27,52.40725,-1.550139,4.98,http://s3.geograph.org.uk/photos/15/98/159855_e08031a5_120x120.jpg
164481,"A45 empty of traffic, 1990",E Gammie,1990-12-09,52.413609,-1.567717,2.95,http://s1.geograph.org.uk/photos/16/44/164481_42ea6f33_120x120.jpg
172369,"Showcase Cinema, Cross Point Business Park",Stephen McKay,2006-05-20,52.435504,-1.430705,0.68,http://s1.geograph.org.uk/photos/17/23/172369_3a5c9525_120x120.jpg
172376,Cross Point Tesco Extra,Stephen McKay,2006-05-20,52.433713,-1.432199,0.86,http://s0.geograph.org.uk/photos/17/23/172376_b2ea56bd_120x120.jpg
172382,"Batleys Cash & Carry, Cross Point Business Park",Stephen McKay,2006-05-20,52.432786,-1.426328,1.38,http://s2.geograph.org.uk/photos/17/23/172382_5c6a0769_120x120.jpg
172425,"Jolly Colliers, Potter's Green",Stephen McKay,2006-05-20,52.441874,-1.446806,1.89,http://s1.geograph.org.uk/photos/17/24/172425_c191ef5d_120x120.jpg
172432,"Woodway Close, Potter's Green",Stephen McKay,2006-05-20,52.430201,-1.449893,1.25,http://s0.geograph.org.uk/photos/17/24/172432_380c3939_120x120.jpg
178061,Holyhead Road shops,E Gammie,2006-05-27,52.417117,-1.544157,1.63,http://s1.geograph.org.uk/photos/17/80/178061_bc067bed_120x120.jpg
190509,"Footpath, Allesley",E Gammie,2006-06-11,52.427591,-1.556256,3.15,http://s1.geograph.org.uk/photos/19/05/190509_1743ee21_120x120.jpg
194810,"Baptist Church, Quinton Park, Cheylesmore, Coventry",John Curran,2006-07-01,52.390887,-1.504752,1.32,http://s2.geograph.org.uk/photos/19/48/194810_6b2ad2a5_120x120.jpg
200079,Walsgrave Hospital,David Stowell,2006-07-11,52.421156,-1.438242,2.79,http://s3.geograph.org.uk/photos/20/00/200079_ca855fc3_120x120.jpg
201401,The Oxford Canal near Sowe Common,David Stowell,2006-07-13,52.444591,-1.451185,4.35,http://s1.geograph.org.uk/photos/20/14/201401_3b0d1000_120x120.jpg
213942,Behind the facade,John Evans,2006-08-03,52.412834,-1.603009,2.52,http://s2.geograph.org.uk/photos/21/39/213942_efb4887c_120x120.jpg
214990,Electric loco near Canley,Stephen Craven,1979-05-27,52.400036,-1.544333,1.73,http://s2.geograph.org.uk/photos/21/49/214990_9fbf1a07_120x120.jpg
217381,"Cash's Lane, Coventry",Stephen McKay,2006-08-11,52.421464,-1.507351,1.60,http://s1.geograph.org.uk/photos/21/73/217381_e8a732f0_120x120.jpg
217384,"Kingfield Road, Coventry",Stephen McKay,2006-08-11,52.427763,-1.508751,1.92,http://s0.geograph.org.uk/photos/21/73/217384_91816d73_120x120.jpg
224405,Gallagher Retail Park,E Gammie,2006-08-23,52.430385,-1.491073,0.94,http://s1.geograph.org.uk/photos/22/44/224405_d72bf979_120x120.jpg
224408,Danger unguarded canal !,E Gammie,2006-08-23,52.430379,-1.489602,2.31,http://s0.geograph.org.uk/photos/22/44/224408_a2690ea8_120x120.jpg
227024,Empty factory at Whitmore Park,David Stowell,2006-08-27,52.436813,-1.52336,1.19,http://s0.geograph.org.uk/photos/22/70/227024_f6c76a6d_120x120.jpg
227031,Holbrook Lane,David Stowell,2006-08-27,52.442153,-1.510062,1.55,http://s3.geograph.org.uk/photos/22/70/227031_634fce58_120x120.jpg
227037,Parkville Highway,David Stowell,2006-08-27,52.445791,-1.520321,1.81,http://s1.geograph.org.uk/photos/22/70/227037_6ef9ca69_120x120.jpg
227041,"Hare and Hounds, Keresley Green",David Stowell,2006-08-27,52.450338,-1.533514,2.85,http://s1.geograph.org.uk/photos/22/70/227041_e760081d_120x120.jpg
227046,"Redevelopment at Coventry Colliery, Keresley",David Stowell,2006-08-27,52.456631,-1.533448,1.21,http://s2.geograph.org.uk/photos/22/70/227046_36f0a085_120x120.jpg
227052,Distant view of Coventry Colliery site,David Stowell,2006-08-27,52.453963,-1.540834,2.79,http://s0.geograph.org.uk/photos/22/70/227052_ffa04476_120x120.jpg
227272,Coventry & Keresley Colliery Sports and Social Club,David Stowell,2006-08-27,52.457536,-1.53491,1.06,http://s0.geograph.org.uk/photos/22/72/227272_224be437_120x120.jpg
227273,"Fivefield Road, Keresley",David Stowell,2006-08-27,52.451243,-1.534976,1.72,http://s1.geograph.org.uk/photos/22/72/227273_86c740b7_120x120.jpg
227274,Gazebo in Penny Park Lane,David Stowell,2006-08-27,52.445797,-1.521792,3.81,http://s2.geograph.org.uk/photos/22/72/227274_219d1053_120x120.jpg
227275,The Convoy,David Stowell,2006-08-27,52.445797,-1.521792,2.00,http://s3.geograph.org.uk/photos/22/72/227275_434bcbc9_120x120.jpg
227277,Gardening shop,David Stowell,2006-08-27,52.445791,-1.520321,1.66,http://s1.geograph.org.uk/photos/22/72/227277_c1ce9a80_120x120.jpg
227278,Holy Family Church,David Stowell,2006-08-27,52.444892,-1.520331,1.44,http://s2.geograph.org.uk/photos/22/72/227278_18858f00_120x120.jpg
227279,Parkgate Road Shops,David Stowell,2006-08-27,52.445791,-1.520321,1.08,http://s3.geograph.org.uk/photos/22/72/227279_c784acb3_120x120.jpg
227281,"St Luke's, Holbrooks",David Stowell,2006-08-27,52.442159,-1.511533,1.57,http://s1.geograph.org.uk/photos/22/72/227281_95987228_120x120.jpg
227282,The Craftsman,David Stowell,2006-08-27,52.442201,-1.521831,1.73,http://s2.geograph.org.uk/photos/22/72/227282_b7116a76_120x120.jpg
227284,Beake Avenue shops,David Stowell,2006-08-27,52.442207,-1.523302,1.26,http://s0.geograph.org.uk/photos/22/72/227284_1ed1b469_120x120.jpg
227285,Beake Avenue,David Stowell,2006-08-27,52.436813,-1.52336,1.40,http://s1.geograph.org.uk/photos/22/72/227285_ef2ada04_120x120.jpg
228899,Alderman's Green Jubilee Hall,David Stowell,2006-08-30,52.44559,-1.473242,1.62,http://s3.geograph.org.uk/photos/22/88/228899_ba626f80_120x120.jpg
228901,Alderman's Green Free Methodist Church,David Stowell,2006-08-30,52.44559,-1.473242,1.65,http://s1.geograph.org.uk/photos/22/89/228901_1fd81023_120x120.jpg
228903,"The Bird in Hand, Alderman's Green",David Stowell,2006-08-30,52.44559,-1.473242,2.01,http://s3.geograph.org.uk/photos/22/89/228903_8a6d1d60_120x120.jpg
229144,Doubling up,David Stowell,2006-08-30,52.392733,-1.516487,3.45,http://s0.geograph.org.uk/photos/22/91/229144_35aab48e_120x120.jpg
230495,"""The Ponderosa"", Tile Hill North",John Evans,2006-09-01,52.410061,-1.580982,3.58,http://s3.geograph.org.uk/photos/23/04/230495_f2af3c6d_120x120.jpg
232779,"The Lane at Wall Hill, near Corley",John Evans,2006-09-03,52.453191,-1.574687,3.94,http://s3.geograph.org.uk/photos/23/27/232779_a73df63a_120x120.jpg
246381,Whitefriars,Mike Downey,2006-09-03,52.405258,-1.501651,2.86,http://s1.geograph.org.uk/photos/24/63/246381_5d17695d_120x120.jpg
246390,Canley Ford,Mike Downey,2006-09-10,52.389243,-1.542975,4.65,http://s2.geograph.org.uk/photos/24/63/246390_95c2c170_120x120.jpg
246391,Canley Ford,Mike Downey,2006-09-10,52.389243,-1.542975,4.09,http://s3.geograph.org.uk/photos/24/63/246391_9a5de22c_120x120.jpg
246395,"Phoenix, Canley Ford",Mike Downey,2006-09-10,52.389243,-1.542975,3.58,http://s3.geograph.org.uk/photos/24/63/246395_01fc49e1_120x120.jpg
248236,Before the Ricoh Arena,E Gammie,2002-09-21,52.448384,-1.495279,1.73,http://s0.geograph.org.uk/photos/24/82/248236_144e499e_120x120.jpg
2152873,West Screen,Gordon Griffiths,2010-11-06,52.408329,-1.504998,0.72,http://s1.geograph.org.uk/geophotos/02/15/28/2152873_f116f606_120x120.jpg
265499,Coventry Cathedral Window,Colin Smith,1997-01-00,52.407973,-1.506031,2.24,http://s3.geograph.org.uk/photos/26/54/265499_5e1bf1d7_120x120.jpg
269767,White Lion,E Gammie,2006-10-30,52.441423,-1.552733,1.69,http://s3.geograph.org.uk/photos/26/97/269767_b5905563_120x120.jpg
269776,Allesley Hall Drive,E Gammie,2006-10-29,52.417161,-1.555919,4.53,http://s0.geograph.org.uk/photos/26/97/269776_8d0cd132_120x120.jpg
269790,Allesley Park,E Gammie,2006-10-29,52.418959,-1.555901,3.24,http://s2.geograph.org.uk/photos/26/97/269790_08cf97f3_120x120.jpg
269803,Allesley Park golf course,E Gammie,2006-10-29,52.418965,-1.557372,3.28,http://s3.geograph.org.uk/photos/26/98/269803_ef998ab8_120x120.jpg
269810,Hedgerow remnant,E Gammie,2006-10-29,52.418976,-1.560312,3.92,http://s2.geograph.org.uk/photos/26/98/269810_de7a0414_120x120.jpg
269813,Autumn colour at Allesley Park,E Gammie,2006-10-29,52.421684,-1.563226,4.19,http://s1.geograph.org.uk/photos/26/98/269813_690d99ea_120x120.jpg
269817,Ridge and furrow,E Gammie,2006-10-29,52.42079,-1.564706,3.70,http://s1.geograph.org.uk/photos/26/98/269817_ad68c9a9_120x120.jpg
269823,"Allesley Park, autumn",E Gammie,2006-10-29,52.420779,-1.561765,3.63,http://s3.geograph.org.uk/photos/26/98/269823_2a24267a_120x120.jpg
269832,Silver birch,E Gammie,2006-10-29,52.421689,-1.564697,4.66,http://s0.geograph.org.uk/photos/26/98/269832_6788b3e5_120x120.jpg
272146,Allesley Hall Drive,E Gammie,2006-11-02,52.418066,-1.557381,3.39,http://s2.geograph.org.uk/photos/27/21/272146_34f84849_120x120.jpg
272152,Church and yews,E Gammie,2006-11-02,52.422921,-1.557479,4.07,http://s0.geograph.org.uk/photos/27/21/272152_35d6137e_120x120.jpg
272154,Prickly stile,E Gammie,2006-11-03,52.423818,-1.557029,2.81,http://s2.geograph.org.uk/photos/27/21/272154_daa47e00_120x120.jpg
272259,Gazebo?,E Gammie,2006-11-03,52.422566,-1.558806,3.18,http://s3.geograph.org.uk/photos/27/22/272259_a38fe54a_120x120.jpg
272268,Ha-ha,E Gammie,2006-11-03,52.418974,-1.559871,3.98,http://s0.geograph.org.uk/photos/27/22/272268_2f187772_120x120.jpg
272293,"If the wind changes, you'll stick like that",E Gammie,2006-11-02,52.422921,-1.557479,3.40,http://s1.geograph.org.uk/photos/27/22/272293_c1f1d414_120x120.jpg
272523,Sherbourne valley,E Gammie,2006-11-02,52.425258,-1.557309,4.33,http://s3.geograph.org.uk/photos/27/25/272523_5ed96f70_120x120.jpg
275941,Pickford Brook,E Gammie,2006-11-09,52.420774,-1.560294,3.53,http://s1.geograph.org.uk/photos/27/59/275941_4ac8b6f1_120x120.jpg
275949,"Stone House, Allesley",E Gammie,2006-11-09,52.422116,-1.558664,2.99,http://s1.geograph.org.uk/photos/27/59/275949_713cbd8b_120x120.jpg
275955,Stone House doorway,E Gammie,2006-11-03,52.422385,-1.558367,2.01,http://s3.geograph.org.uk/photos/27/59/275955_6a79d355_120x120.jpg
275959,"Stone House, Allesley",E Gammie,1975-06-17,52.422115,-1.558369,3.26,http://s3.geograph.org.uk/photos/27/59/275959_3d6f34f6_120x120.jpg
276398,Coventry City FC,www fotodiscs4u co uk,2006-11-10,52.448377,-1.493808,0.95,http://s2.geograph.org.uk/photos/27/63/276398_01741bdb_120x120.jpg
277869,"The Express by Holiday Inn, Kenpas Highway, Coventry",Bill Henderson,2006-11-12,52.379255,-1.518104,1.49,http://s1.geograph.org.uk/photos/27/78/277869_a6b60267_120x120.jpg
281029,Allesley Hall,E Gammie,2006-11-19,52.418082,-1.561792,3.86,http://s1.geograph.org.uk/photos/28/10/281029_00f237f7_120x120.jpg
281038,Allesley Hall Drive,E Gammie,2006-11-19,52.418077,-1.560321,3.61,http://s2.geograph.org.uk/photos/28/10/281038_4808cbce_120x120.jpg
284938,"Window, Coventry Cathedral",Sue Adair,2003-02-04,52.407979,-1.507501,0.90,http://s2.geograph.org.uk/photos/28/49/284938_d43ed4e3_120x120.jpg
284945,Interior of Coventry Cathedral,Sue Adair,2003-02-04,52.407979,-1.507501,2.43,http://s1.geograph.org.uk/photos/28/49/284945_0da8cd4e_120x120.jpg
284970,"Priory Row, Coventry from Priory Gardens",Sue Adair,2003-02-04,52.408975,-1.509107,3.96,http://s2.geograph.org.uk/photos/28/49/284970_ec85ca72_120x120.jpg
284990,Ruins of Coventry Cathedral,Sue Adair,2003-02-04,52.407978,-1.50706,3.69,http://s2.geograph.org.uk/photos/28/49/284990_7c4d28d6_120x120.jpg
285013,"The Old Windmill, Spon Street, Coventry",Sue Adair,2003-02-04,52.408034,-1.52073,2.06,http://s1.geograph.org.uk/photos/28/50/285013_3f50361e_120x120.jpg
285579,Coventry - Pool Meadow,Ian Rob,2006-11-27,52.408878,-1.507491,0.83,http://s3.geograph.org.uk/photos/28/55/285579_c90de42d_120x120.jpg
285583,Coventry,Ian Rob,2006-11-27,52.40979,-1.510421,1.35,http://s3.geograph.org.uk/photos/28/55/285583_6266165d_120x120.jpg
288567,John & Yoko's trees,David Stowell,2006-11-23,52.407986,-1.508971,3.01,http://s3.geograph.org.uk/photos/28/85/288567_5e611cb5_120x120.jpg
288572,Water over Window,David Stowell,2006-11-23,52.408885,-1.508961,1.77,http://s0.geograph.org.uk/photos/28/85/288572_da637c78_120x120.jpg
288573,Site of Priory Mill,David Stowell,2006-11-23,52.409784,-1.508951,2.29,http://s1.geograph.org.uk/photos/28/85/288573_2ada2f4b_120x120.jpg
288579,Coventry Transport Museum,David Stowell,2006-11-23,52.409784,-1.508951,0.72,http://s3.geograph.org.uk/photos/28/85/288579_b1a0e3ad_120x120.jpg
288584,River Sherbourne,David Stowell,2006-11-23,52.40979,-1.510421,2.39,http://s0.geograph.org.uk/photos/28/85/288584_840d4354_120x120.jpg
288586,Lady Godiva rides again,David Stowell,2006-11-23,52.407099,-1.511921,1.37,http://s2.geograph.org.uk/photos/28/85/288586_4d8b56b4_120x120.jpg
288589,Greyfriars (Christchurch) Spire,David Stowell,2006-11-23,52.405301,-1.51194,4.15,http://s1.geograph.org.uk/photos/28/85/288589_5cd4f085_120x120.jpg
288594,Ford's Hospital,David Stowell,2006-11-23,52.406194,-1.510461,2.01,http://s2.geograph.org.uk/photos/28/85/288594_61950b99_120x120.jpg
288596,Plaque on Ford's Hospital,David Stowell,2006-11-24,52.406194,-1.510461,2.99,http://s0.geograph.org.uk/photos/28/85/288596_ff4b960d_120x120.jpg
288598,Inscription over the entrance to Ford's Hospital,David Stowell,2006-11-23,52.406194,-1.510461,2.36,http://s2.geograph.org.uk/photos/28/85/288598_83c44282_120x120.jpg
288602,Coffa's tree,David Stowell,2006-11-24,52.407979,-1.507501,1.74,http://s2.geograph.org.uk/photos/28/86/288602_8b94dac9_120x120.jpg
288606,The Future Monument,David Stowell,2006-11-24,52.409784,-1.508951,2.30,http://s2.geograph.org.uk/photos/28/86/288606_e8a8c06b_120x120.jpg
288611,Nation shall not lift up sword against nation...,David Stowell,2006-11-24,52.407998,-1.511911,2.68,http://s3.geograph.org.uk/photos/28/86/288611_88c8c51e_120x120.jpg
288615,Peeping Tom,David Stowell,2006-11-24,52.4062,-1.51193,1.44,http://s3.geograph.org.uk/photos/28/86/288615_34d7db36_120x120.jpg
291162,Coventry Cathedral interior,Lynne Glazzard,2006-12-08,52.408966,-1.507049,2.17,http://s2.geograph.org.uk/photos/29/11/291162_3a905aa2_120x120.jpg
294737,Coventry Queens Road,Ian Rob,2006-12-15,52.403527,-1.517839,1.30,http://s1.geograph.org.uk/photos/29/47/294737_540848d8_120x120.jpg
294749,Coventry-Warwick Row,Ian Rob,2006-12-15,52.405313,-1.51488,2.10,http://s1.geograph.org.uk/photos/29/47/294749_1cbef89e_120x120.jpg
332720,Gibbet Hill,Richard Webb,2004-01-08,52.371662,-1.553585,2.87,http://s0.geograph.org.uk/photos/33/27/332720_5884578c_120x120.jpg
333261,"Townfields, Allesley",E Gammie,2007-02-07,52.430316,-1.563876,3.70,http://s1.geograph.org.uk/photos/33/32/333261_77b2f770_120x120.jpg
333284,Farmland near Allesley,E Gammie,2007-02-07,52.433238,-1.576203,3.57,http://s0.geograph.org.uk/photos/33/32/333284_d089a546_120x120.jpg
333293,Triangulation pillar near Allesley,E Gammie,2007-02-07,52.431004,-1.579901,3.17,http://s1.geograph.org.uk/photos/33/32/333293_e03234ce_120x120.jpg
333303,Frozen pond with bulrushes,E Gammie,2007-02-07,52.430997,-1.577989,3.60,http://s3.geograph.org.uk/photos/33/33/333303_889d6fa9_120x120.jpg
336101,Footbridge over the Sherbourne,E Gammie,2007-02-11,52.424088,-1.557173,4.33,http://s1.geograph.org.uk/photos/33/61/336101_210e190b_120x120.jpg
336117,River Sherbourne,E Gammie,2007-02-11,52.424884,-1.553636,4.46,http://s1.geograph.org.uk/photos/33/61/336117_94337fca_120x120.jpg
336137,River Sherbourne,E Gammie,2007-02-11,52.424975,-1.553929,4.17,http://s1.geograph.org.uk/photos/33/61/336137_3f76060d_120x120.jpg
336152,Erosion and deposition,E Gammie,2007-02-11,52.42452,-1.552463,4.92,http://s0.geograph.org.uk/photos/33/61/336152_d6e19bc6_120x120.jpg
336190,"Stile and hedgerow, Allesley",E Gammie,2007-02-11,52.428823,-1.573451,3.92,http://s2.geograph.org.uk/photos/33/61/336190_ec275aef_120x120.jpg
341986,Coventry Cathedral,Tom Pennington,1997-05-00,52.4078,-1.507503,3.83,http://s2.geograph.org.uk/photos/34/19/341986_500d584f_120x120.jpg
345126,The East Side of Lord Street,Keith Williams,2007-02-21,52.406289,-1.533979,1.63,http://s2.geograph.org.uk/photos/34/51/345126_3edd9e2f_120x120.jpg
345170,Canley Ford,Keith Williams,2007-02-21,52.390136,-1.541496,4.60,http://s2.geograph.org.uk/photos/34/51/345170_506e114a_120x120.jpg
345171,Earlsdon Street,Keith Williams,2007-02-21,52.398192,-1.532595,1.47,http://s3.geograph.org.uk/photos/34/51/345171_403febf9_120x120.jpg
345176,Earlsdon Library,Keith Williams,2007-02-21,52.399984,-1.531106,2.04,http://s0.geograph.org.uk/photos/34/51/345176_b1b79464_120x120.jpg
345179,Earlsdon Methodist Church,Keith Williams,2007-02-21,52.399984,-1.531106,1.47,http://s3.geograph.org.uk/photos/34/51/345179_a5675719_120x120.jpg
347980,King Henry VIII School,Keith Williams,2007-02-26,52.399032,-1.517888,2.34,http://s0.geograph.org.uk/photos/34/79/347980_b6d834ee_120x120.jpg
348021,Crocuses and Kingsland Avenue,E Gammie,2007-02-26,52.404951,-1.536786,2.77,http://s1.geograph.org.uk/photos/34/80/348021_52cfbccf_120x120.jpg
348280,Top Green,Keith Williams,2007-02-26,52.397234,-1.517908,3.72,http://s0.geograph.org.uk/photos/34/82/348280_26553b85_120x120.jpg
348309,The Coventry Canal,Keith Williams,2007-02-20,52.431278,-1.489592,3.18,http://s1.geograph.org.uk/photos/34/83/348309_d9a1c6d1_120x120.jpg
349437,Part of the precinct in central Coventry,Keith Williams,2007-02-20,52.408004,-1.513381,1.22,http://s1.geograph.org.uk/photos/34/94/349437_c87cfbdf_120x120.jpg
349444,B4076 heading north to the Jaguar Plant,Keith Williams,2007-02-23,52.427938,-1.55287,2.33,http://s0.geograph.org.uk/photos/34/94/349444_c9ad1e27_120x120.jpg
352590,Monument near Coat of Arms bridge,Keith Williams,2007-03-03,52.386464,-1.522433,2.50,http://s2.geograph.org.uk/photos/35/25/352590_1664d5d1_120x120.jpg
352626,Spon End,Keith Williams,2007-03-01,52.408057,-1.52661,1.84,http://s2.geograph.org.uk/photos/35/26/352626_90f4756c_120x120.jpg
358711,Allesley Hall in 1972,E Gammie,1972-01-14,52.418709,-1.561197,3.27,http://s3.geograph.org.uk/photos/35/87/358711_211b3449_120x120.jpg
358720,Allesley Hall,E Gammie,2007-03-08,52.418889,-1.561195,3.61,http://s0.geograph.org.uk/photos/35/87/358720_1b7e4ddc_120x120.jpg
358729,Allesley Park walled garden,E Gammie,2007-03-08,52.418083,-1.562086,2.15,http://s1.geograph.org.uk/photos/35/87/358729_cb884c17_120x120.jpg
358741,"Dovecote, Allesley Park",E Gammie,2007-03-08,52.418349,-1.560907,3.53,http://s1.geograph.org.uk/photos/35/87/358741_f85b1224_120x120.jpg
365626,Under the A45,E Gammie,2007-03-14,52.411248,-1.561271,2.49,http://s2.geograph.org.uk/photos/36/56/365626_1cf704f6_120x120.jpg
370149,"Pond, Hearsall Common",E Gammie,2007-03-18,52.404443,-1.544876,4.33,http://s1.geograph.org.uk/photos/37/01/370149_47533b36_120x120.jpg
370170,Millions of 'em!,E Gammie,2007-03-18,52.404352,-1.544583,5.00,http://s2.geograph.org.uk/photos/37/01/370170_8b4dbf18_120x120.jpg
370197,Anarchy Bridge,E Gammie,2007-03-18,52.401196,-1.519335,1.61,http://s1.geograph.org.uk/photos/37/01/370197_6811b737_120x120.jpg
370205,"Handcross Grove, Green Lane, Coventry",Peterson Cobbett,2006-03-28,52.381635,-1.528656,1.56,http://s1.geograph.org.uk/photos/37/02/370205_da41f353_120x120.jpg
370222,Three spires,E Gammie,2007-03-18,52.403165,-1.517255,2.74,http://s2.geograph.org.uk/photos/37/02/370222_de447dee_120x120.jpg
370238,Fetch me a druid ...,E Gammie,2007-03-18,52.397412,-1.517465,3.29,http://s2.geograph.org.uk/photos/37/02/370238_2832895c_120x120.jpg
370245,Kenpas Highway (A45) Coventry,Peterson Cobbett,2006-03-28,52.384518,-1.530241,0.99,http://s1.geograph.org.uk/photos/37/02/370245_9257dfdb_120x120.jpg
370262,"Drinking fountain, Top Green",E Gammie,2007-03-18,52.396784,-1.517766,3.98,http://s2.geograph.org.uk/photos/37/02/370262_e379acba_120x120.jpg
